Seed Function,Graph Modification,Avg Activated Nodes,Activated Nodes Std Dev,"Avg Activated Nodes, Color (0)","Activated Nodes Std Dev, Color (0)","Avg Activated Nodes, Color (1)","Activated Nodes Std Dev, Color (1)",Avg Color Activation Count,Color Activation Count Std Dev,Number of Nodes,Number of Edges
Polarized Centrality,Degree,9110.0,0.0,6370.0,0.0,2740.0,0.0,17200.838,3957.999,10000.0,101490.0
Polarized Centrality,TopK,9110.0,0.0,6370.0,0.0,2740.0,0.0,17341.087,3872.145,10000.0,101490.0
Polarized Centrality,KKT,9110.0,0.0,6370.0,0.0,2740.0,0.0,17429.33,3972.711,10000.0,101490.0
Polarized Centrality,Random,2203.116,168.933,1573.348,114.832,629.768,55.491,1363.567,350.112,10000.0,101490.0
Polarized Centrality,Custom,9260.0,0.0,6370.0,0.0,2890.0,0.0,20279.924,5068.566,10000.0,101490.0
Polarized Centrality,Custom V2,9189.0,0.0,6370.0,0.0,2819.0,0.0,22706.587,7013.003,10000.0,101490.0
Polarized Centrality Mixed,Original Graph,1123.335,158.496,866.542,98.997,256.793,61.393,319.144,96.661,10000.0,99990.0
Polarized Centrality Mixed,PrefAtt,9110.0,0.0,6370.0,0.0,2740.0,0.0,20589.214,5498.717,10000.0,101490.0
Polarized Centrality Mixed,Jaccard,9110.0,0.0,6370.0,0.0,2740.0,0.0,15890.787,3743.119,10000.0,101490.0
Polarized Centrality Mixed,Degree,9110.0,0.0,6370.0,0.0,2740.0,0.0,18583.147,4652.162,10000.0,101490.0
Polarized Centrality Mixed,TopK,9110.0,0.0,6370.0,0.0,2740.0,0.0,15347.165,2804.601,10000.0,101490.0
Polarized Centrality Mixed,KKT,9110.0,0.0,6370.0,0.0,2740.0,0.0,12412.864,204.201,10000.0,101490.0
Polarized Centrality Mixed,Random,1575.107,192.166,1167.149,123.321,407.958,70.317,648.666,159.187,10000.0,101490.0
Polarized Centrality Mixed,Custom,9253.0,0.0,6370.0,0.0,2883.0,0.0,17700.02,3923.593,10000.0,101490.0
Polarized Centrality Mixed,Custom V2,9189.0,0.0,6370.0,0.0,2819.0,0.0,17310.365,3787.236,10000.0,101490.0
Polarized Degree,Original Graph,2429.185,139.652,1728.175,95.104,701.01,47.014,1313.26,136.962,10000.0,99990.0
Polarized Degree,PrefAtt,9110.0,0.0,6370.0,0.0,2740.0,0.0,13338.334,2376.603,10000.0,101490.0
Polarized Degree,Jaccard,9110.0,0.0,6370.0,0.0,2740.0,0.0,20415.326,6187.037,10000.0,101490.0
Polarized Degree,Degree,9110.0,0.0,6370.0,0.0,2740.0,0.0,16240.689,3953.266,10000.0,101490.0
Polarized Degree,TopK,9110.0,0.0,6370.0,0.0,2740.0,0.0,13424.127,2411.736,10000.0,101490.0
Polarized Degree,KKT,9110.0,0.0,6370.0,0.0,2740.0,0.0,13430.374,2406.028,10000.0,101490.0
Polarized Degree,Random,2768.638,149.092,1970.049,102.138,798.589,49.456,1522.378,151.547,10000.0,101490.0
Polarized Degree,Custom,9259.0,0.0,6370.0,0.0,2889.0,0.0,7344.277,138.875,10000.0,101490.0
Polarized Degree,Custom V2,9191.0,0.0,6370.0,0.0,2821.0,0.0,15993.879,3349.023,10000.0,101490.0
Random,Original Graph,1275.799,210.452,880.442,147.289,395.357,64.012,504.985,170.586,10000.0,99990.0
Random,PrefAtt,9170.0,0.0,6412.0,0.0,2758.0,0.0,7122.762,272.394,10000.0,101490.0
Random,Jaccard,1591.372,234.353,1112.924,164.089,478.448,71.277,760.532,246.07,10000.0,101490.0
Random,Degree,9170.0,0.0,6412.0,0.0,2758.0,0.0,19115.769,4777.576,10000.0,101490.0
Random,TopK,9170.0,0.0,6412.0,0.0,2758.0,0.0,15868.487,2893.623,10000.0,101490.0
Random,KKT,9170.0,0.0,6412.0,0.0,2758.0,0.0,15990.69,2903.314,10000.0,101490.0
Random,Random,1929.672,200.336,1338.078,141.302,591.594,60.486,960.122,212.22,10000.0,101490.0
Random,Custom,1947.79,243.373,1179.496,156.4,768.294,95.062,1335.915,336.82,10000.0,101490.0
Random,Custom V2,1772.832,258.27,1182.106,175.703,590.726,84.2,1144.188,291.661,10000.0,101490.0
